count_date,driver,background_line,background_library,sex_test,bio_replicate,cross_name,offspring_male,offspring_female,offspring_total,food_abnormality,parental_mortality,gene_name,gene_age
11/12/2022,Nos-GAL4,5,KK,Male,30,60100 F x Nano/103148 M,0,0,0,B,D,,
11/10/2022,Nos-GAL4,60,KK,Female,1,60100 M x Nano/103311 F,36,39,75,,,,
11/10/2022,Nos-GAL4,60,KK,Female,2,60100 M x Nano/103311 F,22,28,50,,,,
11/10/2022,Nos-GAL4,60,KK,Female,3,60100 M x Nano/103311 F,24,17,41,,,,
11/10/2022,Nos-GAL4,60,KK,Female,4,60100 M x Nano/103311 F,0,0,0,,,,
11/10/2022,Nos-GAL4,60,KK,Female,5,60100 M x Nano/103311 F,0,0,0,,,,
11/10/2022,Nos-GAL4,60,KK,Female,6,60100 M x Nano/103311 F,24,38,62,,,,
11/10/2022,Nos-GAL4,60,KK,Female,7,60100 M x Nano/103311 F,25,28,53,,,,
11/10/2022,Nos-GAL4,60,KK,Female,8,60100 M x Nano/103311 F,30,27,57,,,,
11/10/2022,Nos-GAL4,60,KK,Female,9,60100 M x Nano/103311 F,29,29,58,,,,
11/10/2022,Nos-GAL4,60,KK,Female,10,60100 M x Nano/103311 F,9,12,21,,,,
11/10/2022,Nos-GAL4,60,KK,Female,11,60100 M x Nano/103311 F,0,0,0,,,,
11/10/2022,Nos-GAL4,60,KK,Female,12,60100 M x Nano/103311 F,24,34,58,,,,
11/10/2022,Nos-GAL4,60,KK,Female,13,60100 M x Nano/103311 F,30,34,64,,,,
11/10/2022,Nos-GAL4,60,KK,Female,14,60100 M x Nano/103311 F,12,29,41,,,,
11/10/2022,Nos-GAL4,60,KK,Female,15,60100 M x Nano/103311 F,35,18,53,,,,
11/10/2022,Nos-GAL4,60,KK,Female,16,60100 M x Nano/103311 F,0,0,0,,,,
11/10/2022,Nos-GAL4,60,KK,Female,17,60100 M x Nano/103311 F,0,0,0,,,,
11/10/2022,Nos-GAL4,60,KK,Female,18,60100 M x Nano/103311 F,25,26,51,,,,
11/10/2022,Nos-GAL4,60,KK,Female,19,60100 M x Nano/103311 F,20,24,44,,,,
11/10/2022,Nos-GAL4,60,KK,Female,20,60100 M x Nano/103311 F,26,29,55,,,,
11/10/2022,Nos-GAL4,60,KK,Female,21,60100 M x Nano/103311 F,0,0,0,,D,,
11/10/2022,Nos-GAL4,60,KK,Female,22,60100 M x Nano/103311 F,0,0,0,,,,
11/10/2022,Nos-GAL4,60,KK,Female,23,60100 M x Nano/103311 F,27,32,59,,,,
11/10/2022,Nos-GAL4,60,KK,Female,24,60100 M x Nano/103311 F,27,27,54,,,,
11/10/2022,Nos-GAL4,60,KK,Female,25,60100 M x Nano/103311 F,0,0,0,,D,,
11/10/2022,Nos-GAL4,60,KK,Female,26,60100 M x Nano/103311 F,34,34,68,,,,
11/10/2022,Nos-GAL4,60,KK,Female,27,60100 M x Nano/103311 F,0,0,0,,,,
11/10/2022,Nos-GAL4,60,KK,Female,28,60100 M x Nano/103311 F,3,2,5,,,,
11/10/2022,Nos-GAL4,60,KK,Female,29,60100 M x Nano/103311 F,30,32,62,,,,
11/10/2022,Nos-GAL4,60,KK,Female,30,60100 M x Nano/103311 F,30,27,57,,,,
11/10/2022,Nos-GAL4,60,KK,Male,1,60100 F x Nano/103311 M,20,29,49,,,,
11/10/2022,Nos-GAL4,60,KK,Male,2,60100 F x Nano/103311 M,34,40,74,,,,
11/10/2022,Nos-GAL4,60,KK,Male,3,60100 F x Nano/103311 M,6,5,11,,,,
11/10/2022,Nos-GAL4,60,KK,Male,4,60100 F x Nano/103311 M,18,36,54,,,,
11/10/2022,Nos-GAL4,60,KK,Male,5,60100 F x Nano/103311 M,7,7,14,,D,,
11/10/2022,Nos-GAL4,60,KK,Male,6,60100 F x Nano/103311 M,20,23,43,,,,
11/10/2022,Nos-GAL4,60,KK,Male,7,60100 F x Nano/103311 M,28,30,58,,D,,
11/10/2022,Nos-GAL4,60,KK,Male,8,60100 F x Nano/103311 M,28,37,65,,,,
11/10/2022,Nos-GAL4,60,KK,Male,9,60100 F x Nano/103311 M,22,24,46,,,,
11/10/2022,Nos-GAL4,60,KK,Male,10,60100 F x Nano/103311 M,27,32,59,,,,
11/10/2022,Nos-GAL4,60,KK,Male,11,60100 F x Nano/103311 M,27,31,58,,,,
11/10/2022,Nos-GAL4,60,KK,Male,12,60100 F x Nano/103311 M,29,21,50,,,,
11/10/2022,Nos-GAL4,60,KK,Male,13,60100 F x Nano/103311 M,9,10,19,,,,
11/10/2022,Nos-GAL4,60,KK,Male,14,60100 F x Nano/103311 M,29,27,56,,,,
11/10/2022,Nos-GAL4,60,KK,Male,15,60100 F x Nano/103311 M,22,31,53,,,,
11/10/2022,Nos-GAL4,60,KK,Male,16,60100 F x Nano/103311 M,5,9,14,,,,
11/10/2022,Nos-GAL4,60,KK,Male,17,60100 F x Nano/103311 M,37,22,59,,,,
11/10/2022,Nos-GAL4,60,KK,Male,18,60100 F x Nano/103311 M,6,15,21,,,,
11/10/2022,Nos-GAL4,60,KK,Male,19,60100 F x Nano/103311 M,29,27,56,,,,
11/10/2022,Nos-GAL4,60,KK,Male,20,60100 F x Nano/103311 M,16,17,33,,,,
11/10/2022,Nos-GAL4,60,KK,Male,21,60100 F x Nano/103311 M,0,0,0,B,D,,
11/10/2022,Nos-GAL4,60,KK,Male,22,60100 F x Nano/103311 M,0,0,0,,,,
11/10/2022,Nos-GAL4,60,KK,Male,23,60100 F x Nano/103311 M,24,24,48,,,,
11/10/2022,Nos-GAL4,60,KK,Male,24,60100 F x Nano/103311 M,30,45,75,,,,
11/10/2022,Nos-GAL4,60,KK,Male,25,60100 F x Nano/103311 M,13,16,29,,,,
11/10/2022,Nos-GAL4,60,KK,Male,26,60100 F x Nano/103311 M,13,23,36,,D,,
11/10/2022,Nos-GAL4,60,KK,Male,27,60100 F x Nano/103311 M,22,22,44,,,,
11/10/2022,Nos-GAL4,60,KK,Male,28,60100 F x Nano/103311 M,21,17,38,,,,
11/10/2022,Nos-GAL4,60,KK,Male,29,60100 F x Nano/103311 M,28,31,59,,,,
11/10/2022,Nos-GAL4,60,KK,Male,30,60100 F x Nano/103311 M,15,12,27,,,,
11/10/2022,Nos-GAL4,85,KK,Female,1,60100 M x Nano/103346 F,24,32,56,,,,
11/10/2022,Nos-GAL4,85,KK,Female,2,60100 M x Nano/103346 F,22,33,55,,,,
11/10/2022,Nos-GAL4,85,KK,Female,3,60100 M x Nano/103346 F,32,33,65,,,,
11/10/2022,Nos-GAL4,85,KK,Female,4,60100 M x Nano/103346 F,0,0,0,B,,,
11/10/2022,Nos-GAL4,85,KK,Female,5,60100 M x Nano/103346 F,36,36,72,,,,
11/10/2022,Nos-GAL4,85,KK,Female,6,60100 M x Nano/103346 F,35,32,67,,,,
11/10/2022,Nos-GAL4,85,KK,Female,7,60100 M x Nano/103346 F,31,33,64,,,,
11/10/2022,Nos-GAL4,85,KK,Female,8,60100 M x Nano/103346 F,28,41,69,,,,
11/10/2022,Nos-GAL4,85,KK,Female,9,60100 M x Nano/103346 F,37,31,68,,,,
11/10/2022,Nos-GAL4,85,KK,Female,10,60100 M x Nano/103346 F,0,0,0,B,,,
11/10/2022,Nos-GAL4,85,KK,Female,11,60100 M x Nano/103346 F,33,33,66,,,,
11/10/2022,Nos-GAL4,85,KK,Female,12,60100 M x Nano/103346 F,58,33,91,,,,
11/10/2022,Nos-GAL4,85,KK,Female,13,60100 M x Nano/103346 F,33,34,67,,,,
11/10/2022,Nos-GAL4,85,KK,Female,14,60100 M x Nano/103346 F,0,0,0,B,,,
11/10/2022,Nos-GAL4,85,KK,Female,15,60100 M x Nano/103346 F,30,34,64,,,,
11/10/2022,Nos-GAL4,85,KK,Female,16,60100 M x Nano/103346 F,0,0,0,B,,,
11/10/2022,Nos-GAL4,85,KK,Female,17,60100 M x Nano/103346 F,0,0,0,B,,,
11/10/2022,Nos-GAL4,85,KK,Female,18,60100 M x Nano/103346 F,2,0,2,B,D,,
11/10/2022,Nos-GAL4,85,KK,Female,19,60100 M x Nano/103346 F,29,28,57,,,,
11/10/2022,Nos-GAL4,85,KK,Female,20,60100 M x Nano/103346 F,19,16,35,,,,
11/10/2022,Nos-GAL4,85,KK,Female,21,60100 M x Nano/103346 F,31,24,55,,,,
11/10/2022,Nos-GAL4,85,KK,Female,22,60100 M x Nano/103346 F,0,0,0,,,,
11/10/2022,Nos-GAL4,85,KK,Female,23,60100 M x Nano/103346 F,39,28,67,,,,
11/10/2022,Nos-GAL4,85,KK,Female,24,60100 M x Nano/103346 F,0,0,0,B,,,
11/10/2022,Nos-GAL4,85,KK,Female,25,60100 M x Nano/103346 F,33,30,63,,,,
11/10/2022,Nos-GAL4,85,KK,Female,26,60100 M x Nano/103346 F,0,0,0,B,,,
11/10/2022,Nos-GAL4,85,KK,Female,27,60100 M x Nano/103346 F,32,33,65,,,,
11/10/2022,Nos-GAL4,85,KK,Female,28,60100 M x Nano/103346 F,0,0,0,B,D,,
11/10/2022,Nos-GAL4,85,KK,Male,1,60100 F x Nano/103346 M,29,36,65,,D,,
11/10/2022,Nos-GAL4,85,KK,Male,2,60100 F x Nano/103346 M,23,25,48,,,,
11/10/2022,Nos-GAL4,85,KK,Male,3,60100 F x Nano/103346 M,24,25,49,,,,
11/10/2022,Nos-GAL4,85,KK,Male,4,60100 F x Nano/103346 M,23,33,56,,,,
11/10/2022,Nos-GAL4,85,KK,Male,5,60100 F x Nano/103346 M,33,35,68,,,,
11/10/2022,Nos-GAL4,85,KK,Male,6,60100 F x Nano/103346 M,2,2,4,B,D,,
11/10/2022,Nos-GAL4,85,KK,Male,7,60100 F x Nano/103346 M,26,36,62,,,,
11/10/2022,Nos-GAL4,85,KK,Male,8,60100 F x Nano/103346 M,2,0,2,B,D,,
11/10/2022,Nos-GAL4,85,KK,Male,9,60100 F x Nano/103346 M,21,21,42,,,,
11/10/2022,Nos-GAL4,85,KK,Male,10,60100 F x Nano/103346 M,28,36,64,,,,
11/10/2022,Nos-GAL4,85,KK,Male,11,60100 F x Nano/103346 M,25,22,47,,,,
11/10/2022,Nos-GAL4,85,KK,Male,12,60100 F x Nano/103346 M,25,22,47,,,,
